District code,District name,Population,Male,Female,Literate,Male_Literate,Female_Literate,Hindus,Muslims,LPG_or_PNG_Households,Christians,LPG_or_PNG_Households,Sikhs,Age_Group_0_29,Age_Group_30_49,Age_Group_50,Buddhists,Housholds_with_Electric_Lighting,Households_with_Internet,Households_with_Computer,Jains,Others_Religions,Rural_Households,Urban_Households,State,District,Latitude,Longitude,sex_ratio,literate_rate
412,Dhamtari,799781,397897,401884,546833,303924,242909,777188,10425,14568,2644,14568,1196,461125,213021,125429,667,148926,1016,4804,3612,3685,168689,41792,Chhattisgarh,Dhamtari,20.554912627291245,81.7569195519348,99.0079226841576,68.37284206551544
414,Bastar,1413199,698487,714712,650863,382335,268528,1277975,12413,22075,27951,22075,2099,864272,358157,189569,985,157646,1782,9042,3466,86925,316425,54894,Chhattisgarh,Bastar,19.393866751269048,81.52895126903546,97.72985482264185,46.05600485140451
417,Bijapur,255230,128663,126567,86919,54076,32843,245151,1617,1022,2709,1022,68,167348,63802,23927,1649,12516,117,1462,15,3793,50449,7942,Karnataka,Bijapur,16.84015316666667,75.95909166666665,101.65603988401399,34.05516592877013
557,Bijapur,2177331,1111022,1066309,1248268,730566,517702,1786830,369588,58890,2433,58890,558,1295274,527085,353549,374,326594,4987,36571,8665,499,396449,131041,Karnataka,Bijapur,16.84015316666667,75.95909166666665,104.19324979907326,57.330190035414915
418,Sheopur,687861,361784,326077,328025,208201,119824,638702,41396,11701,230,11701,6387,449974,155063,82416,201,74770,273,5393,379,40,150146,26376,Madhya Pradesh,Sheopur,25.78014810996563,77.16911116838484,110.95048102135385,47.687686901859536
419,Morena,1965970,1068417,897553,1179685,747652,432033,1875495,76159,45113,1092,45113,557,1254302,452484,257704,3234,131486,1781,20172,6681,92,319298,95288,Madhya Pradesh,Morena,26.37313504531724,77.88447341389724,119.03664741803549,60.00523914403577
420,Bhind,1703005,926843,776162,1094917,676513,418404,1595400,66776,32268,973,32268,4047,1040736,399676,258588,12215,107819,1166,14368,19950,73,271211,88385,Madhya Pradesh,Bhind,26.35951126187245,78.7618324287653,119.4136017996243,64.29323460588783
421,Gwalior,2032036,1090327,941709,1357210,803114,554096,1835299,141735,165061,4119,165061,24790,1218319,519728,291451,4361,306859,15779,46454,18058,217,172720,272172,Madhya Pradesh,Gwalior,26.04074441964285,78.12782433035713,115.78173299819797,66.79064740978998
422,Datia,786754,420157,366597,491445,303815,187630,747693,28483,17555,683,17555,490,473097,195131,118186,7923,97696,616,5251,453,10,160453,43401,Madhya Pradesh,Datia,25.90226439560441,78.63916571428574,114.61004863651367,62.46488737267304
423,Shivpuri,1726050,919795,806255,900846,573242,327604,1648749,51200,35706,1117,35706,7151,1106084,389652,227989,3421,148128,1852,15304,12171,72,367859,66759,Madhya Pradesh,Shivpuri,25.37802451874367,77.74861600810549,114.08239328748348,52.19118797253846
424,Tikamgarh,1445166,760355,684811,747940,459353,288587,1383475,44143,21489,588,21489,251,898323,343824,201875,109,132725,1090,10899,15569,39,322772,60220,Madhya Pradesh,Tikamgarh,25.14099852104666,78.89357064846428,111.03136485833318,51.75460812114318
425,Chhatarpur,1762375,936121,826254,943033,572010,371023,1676918,70351,36506,1980,36506,968,1112636,394060,252417,250,176056,1880,15567,10409,102,375869,95048,Madhya Pradesh,Chhatarpur,24.813637376460004,79.56449299191374,113.29700068017826,53.50921341939144
426,Panna,1016520,533480,483040,552559,332140,220419,974748,35214,13285,418,13285,186,635347,235035,144827,37,76097,653,8501,4734,218,256744,32179,Madhya Pradesh,Panna,24.451325840092657,80.21133001158752,110.44219940377609,54.35790737024357
427,Sagar,2378458,1256257,1122201,1545719,908607,637112,2198297,103480,68482,5580,68482,4146,1470688,569166,335432,991,366494,4546,24811,62992,168,448408,165507,Madhya Pradesh,Sagar,23.800318709677374,78.71940357771273,111.94581006432894,64.98828232409402
428,Damoh,1264219,661873,602346,747715,445737,301978,1186420,47966,23270,1681,23270,1096,768929,312593,181403,119,187731,1432,10504,25005,82,303387,66514,Madhya Pradesh,Damoh,23.76624407960196,79.47049303482588,109.8825259900456,59.1444203891889
429,Satna,2228935,1157495,1071440,1371781,801051,570730,2158623,59471,55196,2228,55196,1163,1365647,535086,326049,364,294702,3754,22751,3135,1689,461831,114173,Madhya Pradesh,Satna,24.62777621776502,80.75547048710598,108.0317143283805,61.54423525136444
430,Rewa,2365106,1225100,1140006,1441757,845572,596185,2268838,85414,45180,1964,45180,832,1460075,540235,362228,986,251132,3406,31194,655,232,523910,94489,Madhya Pradesh,Rewa,24.861184625158856,81.57572465057183,107.46434667887712,60.959508791572134
431,Umaria,644758,330674,314084,356672,210907,145765,620515,15966,12713,667,12713,190,403030,158140,82984,70,67975,839,6360,220,6028,138100,29966,Madhya Pradesh,Umaria,23.59601063063061,80.90879477477475,105.28202646425797,55.318739744214106
432,Neemuch,826067,422653,403414,508834,307889,200945,741288,67324,34666,1508,34666,1110,476995,217403,131227,224,145258,1945,8342,14165,115,174235,67962,Madhya Pradesh,Neemuch,24.70311893333336,75.06608186666664,104.76904619076184,61.59718279510016
433,Mandsaur,1340411,682851,657560,834591,502898,331693,1192588,125548,47723,1120,47723,849,781000,346861,211815,242,239885,2324,12507,19029,77,302287,81832,Madhya Pradesh,Mandsaur,24.19278764044944,75.43588667736759,103.84618894093313,62.26381311403741
434,Ratlam,1455069,738241,716828,825880,485090,340790,1267043,151071,67830,3996,67830,1353,876905,363858,213560,175,213825,3644,14905,29353,123,266716,107151,Madhya Pradesh,Ratlam,23.503562290502792,75.14895782122909,102.98718800046873,56.75882037209232
435,Ujjain,1986864,1016289,970575,1240990,730817,510173,1718204,233133,123526,4659,123526,3241,1156749,508302,320502,945,323379,7501,27733,24622,211,300765,188684,Madhya Pradesh,Ujjain,23.319288862745065,75.80383717647058,104.7099914998841,62.45973554304673
436,Shajapur,1512681,780520,732161,894612,543509,351103,1321003,174724,32204,815,32204,631,901161,369741,240768,179,232735,1382,10797,13755,66,312611,73997,Madhya Pradesh,Shajapur,23.566620317220547,76.33555181268885,106.60496803298729,59.14082347831433
437,Dewas,1563715,805359,758356,925369,550716,374653,1376591,174259,59521,2355,59521,2330,943954,388648,230280,382,270457,3518,16523,6497,72,274995,101014,Madhya Pradesh,Dewas,22.7851110021322,76.46088805970157,106.1980125429218,59.17759949862986
438,Dhar,2185793,1112725,1073068,1077338,638479,438859,2051219,116202,75637,2261,75637,1607,1377326,533243,273050,328,349639,2388,18626,12199,88,412348,103364,Madhya Pradesh,Dhar,22.572681718963157,75.1105620736698,103.69566513958108,49.28819883676084
439,Indore,3276697,1699627,1577070,2309130,1289631,1019499,2728225,415142,417170,18523,417170,25696,1877270,894464,493096,11496,593576,48691,111478,71667,720,200371,587947,Madhya Pradesh,Indore,22.680265752128648,75.9133801324502,107.77118327024165,70.47127030665331
441,Barwani,1385881,699340,686541,549926,313642,236284,1318869,58222,30115,2967,30115,2361,923665,302833,158594,416,181139,1158,8516,2289,263,250358,48912,Madhya Pradesh,Barwani,21.702135714285724,74.91004719710673,101.86427321893376,39.68060749804636
442,Rajgarh,1545814,790212,755602,804245,488797,315448,1433879,106928,30688,1243,30688,460,935230,363218,246447,121,231130,1611,12718,1599,50,331894,69823,Madhya Pradesh,Rajgarh,23.785499026425583,76.66431223922116,104.58045373093243,52.0272814193687
443,Vidisha,1458875,769568,689307,862918,512344,350574,1287391,149548,41617,1313,41617,914,919239,335690,203005,295,181510,1926,12888,18490,70,292579,83830,Madhya Pradesh,Vidisha,23.82838307984792,77.9013507604563,111.64372333372503,59.1495501670808
444,Bhopal,2371061,1236130,1134931,1660690,920314,740376,1755861,525434,281442,23432,281442,10789,1405814,625594,330291,21688,452912,40788,94729,25950,335,118893,581826,Madhya Pradesh,Bhopal,23.480726143790854,77.39246623093679,108.91675352950972,70.03995257819179
445,Sehore,1311332,683743,627589,780362,469208,311154,1163607,137980,30868,1404,30868,640,817608,305605,187611,357,212138,1566,11166,6232,66,270427,59220,Madhya Pradesh,Sehore,22.9297199679658,77.06780202883085,108.94757556298788,59.509109821158944
446,Raisen,1331597,700358,631239,820220,479093,341127,1195235,120331,34499,1725,34499,2262,832939,316319,181524,253,194373,1141,9931,10637,190,251272,74441,Madhya Pradesh,Raisen,23.292518206521724,78.16305495923909,110.94973536172512,61.59671432122481
447,Betul,1575362,799236,776126,939769,529783,409986,1505745,37590,45270,3271,45270,1078,938819,392728,242592,9651,230974,2109,13755,3759,13048,318945,87704,Madhya Pradesh,Betul,21.964626315789477,77.7873428189117,102.97760930570551,59.654162027521295
448,Harda,570465,294838,275627,352550,203807,148743,527462,38640,22174,683,22174,676,347774,138882,83417,93,95066,986,5376,1573,55,112714,31845,Madhya Pradesh,Harda,22.227659781121783,77.07022571819435,106.96992674883086,61.80046102740746
449,Hoshangabad,1241350,648725,592625,810644,469199,341445,1175203,52269,61415,4453,61415,3127,730768,318232,191501,1550,198076,2871,14456,3888,107,209650,105746,Madhya Pradesh,Hoshangabad,22.595268801996703,78.02168094841929,109.46635730858469,65.3034196640754
450,Katni,1292042,662013,630029,790773,460583,330190,1240650,37232,38086,3158,38086,1167,778414,326582,185857,157,172416,2179,13094,5342,2643,276151,72880,Madhya Pradesh,Katni,23.724416229116937,80.33819665871127,105.076591712445,61.20335097465872
451,Jabalpur,2463289,1277278,1186011,1756468,980307,776161,2159065,203652,192581,23142,192581,13256,1387369,679185,391903,4320,452023,20443,58601,33728,21010,272284,352477,Madhya Pradesh,Jabalpur,23.18525572327043,79.98328754716981,107.69529119038526,71.30580293258323
453,Dindori,704524,351913,352611,378714,222759,155955,605435,6736,4576,4238,4576,260,419531,181841,102522,61,62372,554,6447,687,84006,218021,9774,Madhya Pradesh,Dindori,22.83738437047757,81.04332966714911,99.80204814937707,53.754591752729496
454,Mandla,1054905,525272,529633,604962,348033,256929,849518,16558,18413,12450,18413,436,614794,278553,160510,297,143803,912,9042,1789,170533,279674,37258,Madhya Pradesh,Mandla,22.70348712446353,80.38600543633753,99.17659964541484,57.347533664168814
455,Chhindwara,2090922,1064468,1026454,1294198,731294,562904,1923920,100692,73284,4893,73284,2258,1232263,535316,321977,24471,344875,3588,20034,7830,25771,413142,140802,Madhya Pradesh,Chhindwara,22.227966971713823,78.76413136439254,103.70342947662536,61.89604394616346
456,Seoni,1379131,695879,683252,864194,485341,378853,1145052,79739,26893,1857,26893,360,809922,363037,205237,7288,228695,1182,10417,4982,135315,335045,47542,Madhya Pradesh,Seoni,22.33230487804874,79.66053863928111,101.84807362437284,62.66221265420037
457,Balaghat,1701698,842178,859520,1147623,626468,521155,1519384,38542,27283,5295,27283,1050,969773,453605,276799,72162,277927,1712,13306,4778,58064,400074,70793,Madhya Pradesh,Balaghat,21.80020720640569,80.42170053380796,97.98236224869696,67.43987476038639
458,Guna,1241519,649362,592157,653980,400537,253443,1172248,49203,34184,1208,34184,3271,793150,285176,162104,529,144248,2482,11740,13474,52,212765,72320,Madhya Pradesh,Guna,24.49043927178156,77.2235895968791,109.66044478069162,52.67579473209834
459,Ashoknagar,845071,443837,401234,469109,290304,178805,778214,40707,15886,635,15886,8009,535410,194772,114131,1352,84720,619,6016,15094,27,169606,37135,Madhya Pradesh,Ashoknagar,24.63098846153845,77.82974493927134,110.6179934900831,55.51119373401762
460,Shahdol,1066063,540021,526042,604194,348761,255433,997073,42426,24255,2372,24255,912,645619,269145,150655,268,113184,1733,10817,1737,19448,233594,57846,Madhya Pradesh,Shahdol,23.44859864559819,81.4596831828442,102.65739237551375,56.67526215617651
461,Anuppur,749237,379114,370123,436595,254120,182475,686524,21473,23388,2132,23388,606,444954,193520,109813,86,81338,1290,7266,1653,35434,147388,60325,Madhya Pradesh,Anuppur,23.18184220430107,81.86560000000007,102.42919245764246,58.27194866243926
462,Sidhi,1127033,575912,551121,600785,353030,247755,1077545,34419,9569,511,9569,128,721531,253685,150959,92,102228,837,10790,93,12556,250953,25916,Madhya Pradesh,Sidhi,24.17547189952905,82.1053783359498,104.49828622026742,53.306779836970165
464,Jhabua,1025048,515023,510025,352081,214582,137499,960925,15733,16683,38423,16683,141,684200,220769,119681,65,125411,744,5591,8871,388,211080,24713,Madhya Pradesh,Jhabua,22.419578015397768,74.40921616766468,100.97995196313907,34.34775737331325
467,Burhanpur,757847,388504,369343,408679,233073,175606,552526,180840,40478,1199,40478,1074,469838,181605,106034,19883,112420,986,5058,1884,99,115979,62861,Madhya Pradesh,Burhanpur,21.364567254408065,76.24460478589425,105.18786060653646,53.92632022030832
468,Kachchh,2092371,1096737,995634,1252319,739239,513080,1608921,442355,140067,6192,140067,6353,1278604,524052,286086,490,403294,9631,31961,25312,98,488293,250982,Gujarat,Kachchh,23.48057203301311,68.82192301497916,110.15463513700819,59.851670664523645
469,Banas Kantha,3120506,1610379,1510127,1704923,1048402,656521,2890305,213505,84832,1686,84832,486,1984701,738412,394793,281,396873,3424,23149,12659,83,666773,137424,Gujarat,Banas Kantha,24.258538965517253,71.93205252873561,106.63864694823681,54.63610709288814
470,Patan,1343734,694397,649337,837913,494631,343282,1194745,142797,66310,916,66310,337,786357,341381,213465,66,223424,2231,12870,3602,66,301483,102655,Gujarat,Patan,23.80634198473284,71.75162977099237,106.93938586589088,62.3570587631183
471,Mahesana,2035064,1056520,978544,1502645,847499,655146,1885732,136431,180985,1954,180985,1082,1119451,554432,357578,146,385609,7759,33731,7087,88,476005,183738,Gujarat,Mahesana,23.529355452865065,72.45545194085031,107.9685737176867,73.83772697074883
472,Sabar Kantha,2428589,1244231,1184358,1578734,918625,660109,2260560,148563,99037,6375,99037,614,1393131,630963,400905,168,438606,5262,25425,11110,52,544024,121509,Gujarat,Sabar Kantha,23.71803594548552,73.13638790459964,105.05531266728471,65.00622377849854
473,Gandhinagar,1391753,723864,667889,1030494,582686,447808,1319586,57273,132683,3237,132683,1985,769329,391862,224886,497,262539,12107,33662,6405,82,237624,195634,Gujarat,Gandhinagar,23.193679790026252,72.67221679790026,108.38088364982804,74.04287973512541
474,Ahmadabad,7214225,3788051,3426174,5435760,3025463,2410297,6042416,883238,965017,50754,965017,14542,3952858,2043895,1198152,4518,1456046,126341,273651,209287,2055,353169,1845383,Gujarat,Ahmadabad,22.605425564971743,72.23898135593227,110.56213140371737,75.34780243200066
475,Surendranagar,1756268,909917,846351,1093626,643221,450405,1620282,109681,77857,1419,77857,512,1033435,439352,280582,312,302068,2975,15309,22992,128,340788,159810,Gujarat,Surendranagar,22.82672007299272,71.48358740875906,107.51059548579727,62.269881362070024
476,Rajkot,3804558,1974445,1830113,2725056,1514075,1210981,3397406,361388,362140,5478,362140,1918,2080568,1052871,659576,1170,747352,21785,67370,33591,269,459474,721532,Gujarat,Rajkot,22.40603377715488,70.83679439383323,107.88650755445155,71.62608639426709
477,Jamnagar,2160119,1114192,1045927,1396534,795140,601394,1810443,320805,142974,4392,142974,1873,1220598,576319,358455,1086,386538,11573,30384,18856,136,347158,299167,Gujarat,Jamnagar,22.410600414263328,69.62062005768233,106.5267461304661,64.65079007221361
478,Porbandar,585449,300209,285240,393678,221621,172057,549749,33565,41686,500,41686,248,314886,163777,105638,91,117040,1653,5639,515,38,96015,87557,Gujarat,Porbandar,21.55092351651571,69.71896987722886,105.24786145000702,67.24377358232742
479,Junagadh,2743082,1404356,1338726,1842818,1046981,795837,2397056,334858,144561,2586,144561,1110,1527888,749156,461650,1291,498326,6628,26991,3841,77,489237,287506,Daman and Diu,Junagadh,20.72568199498111,70.83985639899612,104.90242215359977,67.18056550988997
479,Junagadh,2743082,1404356,1338726,1842818,1046981,795837,2397056,334858,144561,2586,144561,1110,1527888,749156,461650,1291,498326,6628,26991,3841,77,489237,287506,Gujarat,Junagadh,20.929523011609785,70.54733890140345,104.90242215359977,67.18056550988997
480,Amreli,1514190,771049,743141,995459,558180,437279,1410463,99105,80378,919,80378,415,836343,389892,282409,243,273331,2538,12765,2053,40,313714,116899,Gujarat,Amreli,21.04832649310872,71.43457637825426,103.75541115346884,65.74201388200952
481,Bhavnagar,2880365,1490201,1390164,1887255,1087371,799884,2632574,212863,171327,3457,171327,1410,1708938,720241,445121,445,500757,7297,28925,26974,127,387251,356826,Gujarat,Bhavnagar,21.70219390341736,72.16272632761141,107.1960574435822,65.52138357465113
482,Anand,2092745,1087224,1005521,1551253,874481,676772,1798794,250919,147122,29789,147122,1524,1134962,585093,366419,267,378310,9902,32523,8591,142,413078,208909,Gujarat,Anand,22.282718206229863,72.57782051557454,108.12543944880315,74.12527565470232
483,Kheda,2299885,1185727,1114158,1660243,942480,717763,2000884,264482,99982,26629,99982,1403,1260660,628221,388646,300,372226,5710,24502,3479,82,461479,160547,Gujarat,Kheda,22.88765312500002,73.018803515625,106.4235952171954,72.18808766525284
484,Panch Mahals,2390776,1226961,1163815,1440805,858054,582751,2220974,158513,59096,2863,59096,662,1421859,599925,363391,337,398937,3456,19753,5236,131,463363,104238,Gujarat,Panch Mahals,22.80435606837605,73.61984598290586,105.4257764335397,60.26516076788457
486,Vadodara,4165626,2153736,2011890,2893080,1614087,1278993,3713941,384579,411734,23813,411734,9340,2213474,1190041,733710,2069,798277,53606,117818,27650,1124,547454,692971,Gujarat,Vadodara,22.26133739279589,73.49433010291594,107.05038545844951,69.45126614823319
487,Narmada,590297,301086,289211,370336,211767,158569,559848,22600,12997,4413,12997,147,336830,157910,93466,80,101940,576,4081,373,2078,138121,22248,Gujarat,Narmada,21.70666386292833,73.68403208722742,104.10599873448795,62.73723227460075
488,Bharuch,1551019,805707,745312,1118276,623047,495229,1188204,343511,121542,9494,121542,1733,844298,442523,254728,442,309091,10257,29531,4813,342,300677,181319,Gujarat,Bharuch,21.75787276237761,72.67326346710801,108.10331780516078,72.09943914291186
489,The Dangs,228291,113821,114470,140968,77314,63654,203545,3593,2029,20029,2029,69,146095,51821,30027,32,29794,137,1393,39,560,52102,7516,Gujarat,The Dangs,20.801633877551023,73.6883518367347,99.43303922425089,61.749258621671466
490,Navsari,1329672,678165,651507,1001909,539471,462438,1225087,78669,114620,5733,114620,2459,673014,390349,258957,601,267679,6726,24397,13386,2823,267739,141417,Gujarat,Navsari,20.866973318871995,72.86184869848157,104.09174421763696,75.35008633708162
491,Valsad,1705678,887222,818456,1170657,655528,515129,1571147,94034,137209,19661,137209,1589,944532,485874,259906,913,329218,11020,31285,13809,1417,262410,235981,Gujarat,Valsad,20.44238231644259,72.9148584798345,108.40191775733821,68.63294244282918
492,Surat,6081322,3402224,2679098,4571410,2687468,1883942,5260193,660772,815423,21052,815423,5703,3563443,1740746,723415,12902,1252452,55694,149331,112835,3920,369840,1529998,Gujarat,Surat,21.25761372772093,72.93488716344339,126.99139785106779,75.17131965714033
495,Daman,191173,124659,66514,150348,104316,46032,171537,16087,25844,2618,25844,169,122589,52868,15428,216,49249,1316,4543,244,79,10006,61073,Daman and Diu,Daman,20.431616666666677,72.8392366071429,187.4176865020898,78.64499693994445
497,Nandurbar,1648295,833170,815125,906509,512099,394410,1521618,96182,54335,8467,54335,685,1011352,390419,241534,4969,186202,2579,17047,6191,2907,333440,71572,Maharashtra,Nandurbar,21.523175625248147,74.32638757443429,102.21377089403465,54.99676938897466
498,Dhule,2050862,1054031,996831,1293916,723388,570528,1825460,187901,126138,3653,126138,1422,1167569,513908,350747,13405,315332,6065,27139,12818,912,382777,146013,Maharashtra,Dhule,21.274018690400517,74.58719071837263,105.73818430606592,63.09132452597981
499,Jalgaon,4229917,2197365,2032552,2891882,1629223,1262659,3457615,560261,350029,7091,350029,3091,2352671,1080237,763529,143865,720791,14297,56775,27404,9662,796223,373565,Maharashtra,Jalgaon,20.8828943415638,75.55140421810695,108.10867323443631,68.36734621506758
500,Buldana,2586258,1337560,1248698,1879874,1048892,830982,1845424,354236,103898,3531,103898,1668,1467457,641840,473071,364229,423036,4767,24877,12242,522,575405,152787,Maharashtra,Buldana,20.56680611183355,76.39017880364096,107.11637241350591,72.68702503771858
501,Akola,1813906,932334,881572,1411281,758977,652304,1107809,357253,107463,4483,107463,1504,998769,483200,327932,328033,314490,6163,24232,10205,389,308158,196077,Maharashtra,Akola,20.746310479041902,77.12122320359276,105.75812298938713,77.80342531531403
502,Washim,1197160,620302,576858,869917,487703,382214,859949,142672,36840,1707,36840,518,682919,302425,210185,179330,196022,1875,10757,8476,381,274925,55921,Maharashtra,Washim,20.282282394366213,77.25502394366208,107.53114284624638,72.66505730228207
503,Amravati,2888445,1480768,1407677,2251875,1207104,1044771,2055177,421410,175917,7223,175917,2242,1540590,783549,553265,383891,512492,9438,36185,11360,3288,508921,272894,Maharashtra,Amravati,21.16520991810736,77.67583503184723,105.19231329346151,77.96149831483721
504,Wardha,1300774,668385,632389,1019458,552617,466841,1057096,53854,114029,2696,114029,2147,659540,370227,270107,175417,266155,4313,16260,5663,2254,268486,120218,Maharashtra,Wardha,20.80743024390242,78.57259105691062,105.69206611753208,78.37318396585418
505,Nagpur,4653570,2384975,2268595,3673808,1959220,1714588,3492202,390974,599780,34667,599780,20469,2460820,1361821,818467,668050,917626,57964,135750,24528,12181,430844,877522,Maharashtra,Nagpur,21.196556862745105,79.02166176470584,105.13004745227774,78.94601349071789
506,Bhandara,1200334,605520,594814,899860,488709,411151,1009352,26502,55948,2145,55948,831,626978,333120,232754,154458,227025,2932,13165,1017,3555,283843,72575,Maharashtra,Bhandara,21.211792649727748,80.10950199637024,101.79989038590216,74.9674673882436
507,Gondiya,1322507,661554,660953,1004243,542837,461406,1153861,26157,38044,1827,38044,2160,704214,371908,244111,125282,239981,2866,13595,1568,5080,319702,66813,Maharashtra,Gondiya,21.225008411214997,80.17522698598128,100.09092930964833,75.93479656440381
509,Chandrapur,2204307,1123834,1080473,1578615,872565,706050,1780085,92297,172661,10701,172661,5251,1163802,629890,403719,286734,418666,8239,31419,3861,23188,451324,233331,Maharashtra,Chandrapur,20.095609090909075,79.31556380471388,104.01314979643175,71.61502458595831
510,Yavatmal,2772348,1419965,1352383,2022574,1115980,906594,2251401,239236,134500,4567,134500,1596,1549263,733258,483813,249874,446516,6094,29917,11422,3745,629243,168889,Maharashtra,Yavatmal,20.04258346738159,78.05326371760479,104.99725299711693,72.9552711275785
511,Nanded,3361292,1730075,1631217,2189425,1255222,934203,2501741,471951,116284,3902,116284,13540,2008314,809135,535827,354189,488748,7548,43055,5049,1273,591119,230563,Maharashtra,Nanded,19.209316983017,77.6829048951049,106.06038313725274,65.13641183211693
512,Hingoli,1177345,606294,571051,790743,450551,340192,863199,127552,27700,992,27700,643,692117,281905,201828,176679,159114,1221,9676,5278,103,242456,41913,Maharashtra,Hingoli,19.59525302245251,77.09239412780653,106.17160288660732,67.16323592489883
513,Parbhani,1836086,942870,893216,1157814,666291,491523,1328385,306364,59272,2081,59272,1371,1078349,436486,313455,187899,272486,3982,21196,6238,262,293480,133759,Maharashtra,Parbhani,19.31032425249168,76.70163338870431,105.55901372120518,63.058810970727954
514,Jalna,1959046,1011473,947573,1195523,699428,496095,1504641,274221,60219,12542,60219,1629,1150104,454836,341479,152540,288895,3791,17236,9619,336,404746,98084,Maharashtra,Jalna,19.984612534818933,75.98473607242339,106.74354376918717,61.02577479038267
516,Nashik,6107187,3157186,2950001,4345366,2397538,1947828,5237009,693052,536781,23946,536781,8912,3580633,1567252,948469,94783,904710,45039,138887,38212,1795,904661,764271,Maharashtra,Nashik,20.266912871287143,74.03824168316828,107.0232179582312,71.15167752354725
517,Thane,11060148,5865078,5195070,8227161,4591396,3635765,8716055,1355630,1610460,280700,1610460,39149,6184519,3241888,1579921,449617,2231800,256170,551643,172052,9862,713994,2904157,Maharashtra,Thane,19.698767747440264,72.79882742564581,112.89699657559954,74.38563209099914
521,Pune,9429408,4924105,4505303,7171723,3940210,3231513,8090254,673704,1410448,134192,1410448,27090,5184734,2624165,1586132,340404,1925019,235018,490260,127786,9873,1165718,2056739,Maharashtra,Pune,18.51696171428573,74.12922881632647,109.29575657841437,76.05698045943076
523,Bid,2585049,1349106,1235943,1718507,987185,731322,2174672,320395,82098,2097,82098,824,1473882,614615,494436,68482,402052,5614,29198,8719,399,563114,135457,Maharashtra,Bid,18.952353340080982,75.69319706477731,109.15600476721015,66.4787011774245
524,Latur,2454196,1273140,1181056,1650672,932432,718240,2006984,367664,96018,2387,96018,935,1406364,584243,453229,66535,381722,6217,29758,6387,310,428616,157016,Maharashtra,Latur,18.348687268993856,76.75812607802874,107.79675138181423,67.25917571375717
525,Osmanabad,1657576,861535,796041,1137810,644304,493506,1437623,178925,49180,942,49180,340,917343,393539,343021,28216,240042,3209,18183,4530,195,367158,77832,Maharashtra,Osmanabad,18.19459456066944,75.99495575313809,108.22746567073807,68.64300641418554
526,Solapur,4317756,2227852,2089904,2910676,1651266,1259410,3795424,441254,248255,9882,248255,1279,2402794,1089900,809935,35497,595560,15145,59296,28134,568,779929,376302,Maharashtra,Solapur,17.837357937584812,75.42394823609216,106.60068596452277,67.41177593175715
527,Satara,3003741,1510842,1492899,2225694,1201034,1024660,2691952,146970,271186,4408,271186,1182,1517324,800492,671702,141315,562653,14093,57423,12810,676,774522,200949,Maharashtra,Satara,17.6737908974359,74.18052064102558,101.20188974605784,74.09740054152472
528,Ratnagiri,1615069,761121,853948,1199392,619012,580380,1307211,187197,100860,1990,100860,230,777431,438905,396967,113467,367352,7752,31062,3347,95,538538,100824,Maharashtra,Ratnagiri,17.210195070127703,73.25725893866404,89.1296659749774,74.26258568519364
529,Sindhudurg,849651,417332,432319,666067,348289,317778,780384,26264,42540,15471,42540,219,382024,242296,222963,24762,194228,3517,15721,1046,53,295847,44989,Maharashtra,Sindhudurg,16.170948049777163,73.51329008172343,96.53334690355963,78.39301077736623
530,Kolhapur,3876001,1980658,1895343,2825845,1559760,1266085,3379906,286558,340318,15573,340318,1570,1972486,1084858,801590,29766,770005,22269,71879,154882,1274,796496,382818,Maharashtra,Kolhapur,16.44881301587301,74.12897150793648,104.50129607147625,72.90619894060914
531,Sangli,2822143,1435728,1386415,2049467,1121550,927917,2440312,239607,227034,9098,227034,1260,1450907,752303,603739,38210,485126,13212,49056,87453,769,626872,226801,Maharashtra,Sangli,17.154930181086502,74.70713822937628,103.55687149951494,72.62094798172878
532,Adilabad,2741239,1369597,1371642,1483347,856350,626997,2399901,275970,194954,15422,194954,1377,1536378,704551,422522,25510,566108,5512,45202,617,322,597466,220248,Andhra Pradesh,Adilabad,19.284513950073435,78.81321233480176,99.85090861901284,54.112282803506005
533,Nizamabad,2551335,1250641,1300694,1389810,790214,599596,2123426,391596,186740,19653,186740,2357,1399773,676401,437573,1847,545913,5261,35036,542,146,565165,155133,Andhra Pradesh,Nizamabad,18.429485849056604,78.07523490566035,96.15182356495839,54.47383428675576
534,Karimnagar,3776269,1880800,1895469,2206829,1257238,949591,3491139,244723,344667,24979,344667,2086,1940234,1031735,728494,332,926768,8831,46584,312,115,877236,288044,Andhra Pradesh,Karimnagar,18.515483193277312,79.43765428571413,99.22610182493092,58.43940143035361
535,Medak,3033288,1523030,1510258,1637137,953406,683731,2637313,342449,163074,34301,163074,1309,1735769,779738,509368,554,604719,8635,47170,457,217,593653,195479,Andhra Pradesh,Medak,17.889304978038055,78.13778901903379,100.84568332033335,53.972356070376435
536,Hyderabad,3943323,2018575,1924748,2892155,1542688,1349467,2046051,1713405,581509,87522,581509,11446,2249130,1068243,542669,1268,869721,149034,274653,19560,1929,0,1066289,Andhra Pradesh,Hyderabad,17.38971555555556,78.46668888888888,104.87476802157998,73.34309160066269
538,Mahbubnagar,4053028,2050386,2002642,1940646,1158386,782260,3673456,334172,136843,21345,136843,658,2360874,1027525,637430,290,757821,6153,60812,388,267,848963,161052,Andhra Pradesh,Mahbubnagar,16.639546224256293,77.98933089244859,102.38405066906617,47.881386459703705
